Month,Group,Country,Product Name,Size,Total Amount,Total Quantity,Average Price
2023-06-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-06-01,North America,United States,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2023-06-01,North America,United States,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-06-01,North America,United States,"Touring-1000 Yellow, 50",50,"$4,577.41 ",6,$762.90 
2023-06-01,North America,United States,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2023-06-01,North America,United States,"Touring-1000 Yellow, 60",60,$762.90 ,1,$762.90 
2023-06-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$2,384.07 ",1,"$2,384.07 "
2023-07-01,Europe,Germany,"Touring-1000 Yellow, 50",50,$762.90 ,1,$762.90 
2023-07-01,Europe,United Kingdom,"Touring-1000 Blue, 50",50,"$2,860.88 ",2,"$1,430.44 "
2023-07-01,Europe,United Kingdom,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-07-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,"$2,288.71 ",3,$762.90 
2023-07-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$4,577.41 ",6,$762.90 
2023-07-01,Europe,United Kingdom,"Touring-1000 Yellow, 60",60,"$6,103.22 ",8,$762.90 
2023-07-01,North America,Canada,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2023-07-01,North America,Canada,"Touring-1000 Yellow, 60",60,"$1,525.80 ",2,$762.90 
2023-07-01,North America,United States,"Touring-1000 Blue, 46",46,"$4,291.33 ",3,"$1,430.44 "
2023-07-01,North America,United States,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2023-07-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-07-01,North America,United States,"Touring-1000 Blue, 60",60,"$11,443.54 ",8,"$1,430.44 "
2023-07-01,North America,United States,"Touring-1000 Yellow, 46",46,"$3,814.51 ",5,$762.90 
2023-07-01,North America,United States,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2023-07-01,North America,United States,"Touring-1000 Yellow, 60",60,$762.90 ,1,$762.90 
2023-07-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2023-07-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$2,860.88 ",2,"$1,430.44 "
2023-08-01,Europe,France,"Touring-1000 Blue, 50",50,"$4,291.33 ",3,"$1,430.44 "
2023-08-01,Europe,France,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-08-01,Europe,Germany,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2023-08-01,Europe,Germany,"Touring-1000 Blue, 60",60,"$4,291.33 ",3,"$1,430.44 "
2023-08-01,Europe,United Kingdom,"Touring-1000 Blue, 60",60,"$4,291.33 ",3,"$1,430.44 "
2023-08-01,North America,Canada,"Touring-1000 Blue, 50",50,"$2,860.88 ",2,"$1,430.44 "
2023-08-01,North America,Canada,"Touring-1000 Blue, 60",60,"$14,304.42 ",10,"$1,430.44 "
2023-08-01,North America,United States,"Touring-1000 Blue, 46",46,"$15,734.86 ",11,"$1,430.44 "
2023-08-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-08-01,North America,United States,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2023-08-01,North America,United States,"Touring-1000 Yellow, 50",50,"$3,051.61 ",4,$762.90 
2023-08-01,North America,United States,"Touring-1000 Yellow, 54",54,"$3,051.61 ",4,$762.90 
2023-08-01,North America,United States,"Touring-1000 Yellow, 60",60,"$1,525.80 ",2,$762.90 
2023-08-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2023-08-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-09-01,Europe,France,"Touring-1000 Blue, 50",50,"$4,291.33 ",3,"$1,430.44 "
2023-09-01,Europe,France,"Touring-1000 Yellow, 60",60,"$3,814.51 ",5,$762.90 
2023-09-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-09-01,North America,Canada,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2023-09-01,North America,Canada,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-09-01,North America,Canada,"Touring-1000 Yellow, 50",50,"$3,814.51 ",5,$762.90 
2023-09-01,North America,Canada,"Touring-1000 Yellow, 60",60,"$1,525.80 ",2,$762.90 
2023-09-01,North America,United States,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2023-09-01,North America,United States,"Touring-1000 Blue, 50",50,"$4,291.33 ",3,"$1,430.44 "
2023-09-01,North America,United States,"Touring-1000 Blue, 54",54,"$8,582.65 ",6,"$1,430.44 "
2023-09-01,North America,United States,"Touring-1000 Blue, 60",60,"$4,291.33 ",3,"$1,430.44 "
2023-09-01,North America,United States,"Touring-1000 Yellow, 46",46,"$6,103.22 ",8,$762.90 
2023-09-01,North America,United States,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2023-09-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2023-09-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2023-09-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-09-01,Pacific,Australia,"Touring-1000 Yellow, 60",60,$762.90 ,1,$762.90 
2023-10-01,Europe,France,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2023-10-01,Europe,France,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2023-10-01,Europe,United Kingdom,"Touring-1000 Blue, 60",60,"$10,013.09 ",7,"$1,430.44 "
2023-10-01,Europe,United Kingdom,"Touring-1000 Yellow, 60",60,"$4,577.41 ",6,$762.90 
2023-10-01,North America,Canada,"Touring-1000 Blue, 46",46,"$5,721.77 ",4,"$1,430.44 "
2023-10-01,North America,Canada,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2023-10-01,North America,Canada,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2023-10-01,North America,United States,"Touring-1000 Blue, 46",46,"$4,291.33 ",3,"$1,430.44 "
2023-10-01,North America,United States,"Touring-1000 Blue, 50",50,"$4,291.33 ",3,"$1,430.44 "
2023-10-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-10-01,North America,United States,"Touring-1000 Blue, 60",60,"$4,291.33 ",3,"$1,430.44 "
2023-10-01,North America,United States,"Touring-1000 Yellow, 46",46,"$2,288.71 ",3,$762.90 
2023-10-01,North America,United States,"Touring-1000 Yellow, 50",50,"$3,814.51 ",5,$762.90 
2023-10-01,North America,United States,"Touring-1000 Yellow, 60",60,"$11,443.54 ",15,$762.90 
2023-10-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2023-10-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$8,582.65 ",6,"$1,430.44 "
2023-10-01,Pacific,Australia,"Touring-1000 Yellow, 60",60,"$3,051.61 ",4,$762.90 
2023-11-01,Europe,France,"Touring-1000 Blue, 60",60,"$4,291.33 ",3,"$1,430.44 "
2023-11-01,Europe,France,"Touring-1000 Yellow, 60",60,"$2,288.71 ",3,$762.90 
2023-11-01,Europe,Germany,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2023-11-01,Europe,United Kingdom,"Touring-1000 Blue, 46",46,"$4,291.33 ",3,"$1,430.44 "
2023-11-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2023-11-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2023-11-01,North America,Canada,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-11-01,North America,Canada,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2023-11-01,North America,Canada,"Touring-1000 Yellow, 60",60,"$2,288.71 ",3,$762.90 
2023-11-01,North America,United States,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2023-11-01,North America,United States,"Touring-1000 Blue, 54",54,"$2,860.88 ",2,"$1,430.44 "
2023-11-01,North America,United States,"Touring-1000 Yellow, 46",46,"$7,629.02 ",10,$762.90 
2023-11-01,North America,United States,"Touring-1000 Yellow, 50",50,$762.90 ,1,$762.90 
2023-11-01,North America,United States,"Touring-1000 Yellow, 54",54,"$2,288.71 ",3,$762.90 
2023-11-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$12,873.98 ",9,"$1,430.44 "
2023-11-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2023-11-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$2,860.88 ",2,"$1,430.44 "
2023-11-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2023-11-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,"$2,288.71 ",3,$762.90 
2023-11-01,Pacific,Australia,"Touring-1000 Yellow, 60",60,"$3,051.61 ",4,$762.90 
2023-12-01,Europe,France,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2023-12-01,Europe,France,"Touring-1000 Blue, 60",60,"$1,430.44 ",1,"$1,430.44 "
2023-12-01,Europe,Germany,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2023-12-01,Europe,Germany,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2023-12-01,Europe,United Kingdom,"Touring-1000 Blue, 60",60,"$1,430.44 ",1,"$1,430.44 "
2023-12-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,$762.90 ,1,$762.90 
2023-12-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$3,814.51 ",5,$762.90 
2023-12-01,North America,Canada,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-12-01,North America,Canada,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2023-12-01,North America,United States,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2023-12-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2023-12-01,North America,United States,"Touring-1000 Yellow, 46",46,"$3,814.51 ",5,$762.90 
2023-12-01,North America,United States,"Touring-1000 Yellow, 54",54,"$2,288.71 ",3,$762.90 
2023-12-01,North America,United States,"Touring-1000 Yellow, 60",60,"$3,814.51 ",5,$762.90 
2023-12-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$5,721.77 ",4,"$1,430.44 "
2023-12-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$7,152.21 ",5,"$1,430.44 "
2023-12-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$4,291.33 ",3,"$1,430.44 "
2023-12-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$10,013.09 ",7,"$1,430.44 "
2023-12-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,"$10,680.63 ",14,$762.90 
2023-12-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2023-12-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2023-12-01,Pacific,Australia,"Touring-1000 Yellow, 60",60,"$12,206.44 ",16,$762.90 
2024-01-01,Europe,France,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2024-01-01,Europe,France,"Touring-1000 Yellow, 50",50,"$3,051.61 ",4,$762.90 
2024-01-01,Europe,Germany,"Touring-1000 Blue, 60",60,"$2,860.88 ",2,"$1,430.44 "
2024-01-01,Europe,United Kingdom,"Touring-1000 Blue, 54",54,"$2,860.88 ",2,"$1,430.44 "
2024-01-01,North America,United States,"Touring-1000 Blue, 46",46,"$4,291.33 ",3,"$1,430.44 "
2024-01-01,North America,United States,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2024-01-01,North America,United States,"Touring-1000 Blue, 54",54,"$4,291.33 ",3,"$1,430.44 "
2024-01-01,North America,United States,"Touring-1000 Blue, 60",60,"$1,430.44 ",1,"$1,430.44 "
2024-01-01,North America,United States,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2024-01-01,North America,United States,"Touring-1000 Yellow, 54",54,"$2,288.71 ",3,$762.90 
2024-01-01,North America,United States,"Touring-1000 Yellow, 60",60,"$3,051.61 ",4,$762.90 
2024-01-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2024-01-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$11,443.54 ",8,"$1,430.44 "
2024-01-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$5,721.77 ",4,"$1,430.44 "
2024-01-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2024-01-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,"$3,051.61 ",4,$762.90 
2024-01-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2024-01-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2024-02-01,Europe,France,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2024-02-01,Europe,United Kingdom,"Touring-1000 Blue, 54",54,"$2,860.88 ",2,"$1,430.44 "
2024-02-01,North America,United States,"Touring-1000 Blue, 46",46,"$2,860.88 ",2,"$1,430.44 "
2024-02-01,North America,United States,"Touring-1000 Blue, 60",60,"$2,860.88 ",2,"$1,430.44 "
2024-02-01,North America,United States,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2024-02-01,North America,United States,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2024-02-01,North America,United States,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2024-02-01,North America,United States,"Touring-1000 Yellow, 60",60,"$2,288.71 ",3,$762.90 
2024-02-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$5,721.77 ",4,"$1,430.44 "
2024-02-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$2,860.88 ",2,"$1,430.44 "
2024-02-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$15,734.86 ",11,"$1,430.44 "
2024-02-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,"$8,391.93 ",11,$762.90 
2024-02-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$1,525.80 ",2,$762.90 
2024-02-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,"$2,288.71 ",3,$762.90 
2024-03-01,Europe,France,"Touring-1000 Blue, 46",46,"$14,906.16 ",11,"$1,355.11 "
2024-03-01,Europe,France,"Touring-1000 Blue, 50",50,"$2,860.88 ",2,"$1,430.44 "
2024-03-01,Europe,France,"Touring-1000 Yellow, 46",46,"$5,340.32 ",7,$762.90 
2024-03-01,Europe,France,"Touring-1000 Yellow, 60",60,"$5,340.32 ",7,$762.90 
2024-03-01,Europe,Germany,"Touring-1000 Blue, 60",60,"$12,873.98 ",9,"$1,430.44 "
2024-03-01,Europe,Germany,"Touring-1000 Yellow, 46",46,"$4,577.41 ",6,$762.90 
2024-03-01,North America,United States,"Touring-1000 Blue, 50",50,"$1,430.44 ",1,"$1,430.44 "
2024-03-01,North America,United States,"Touring-1000 Yellow, 50",50,$762.90 ,1,$762.90 
2024-03-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$5,721.77 ",4,"$1,430.44 "
2024-03-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$8,582.65 ",6,"$1,430.44 "
2024-03-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$12,873.98 ",9,"$1,430.44 "
2024-03-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,"$1,525.80 ",2,$762.90 
2024-03-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$4,577.41 ",6,$762.90 
2024-04-01,Europe,France,"Touring-1000 Yellow, 50",50,$762.90 ,1,$762.90 
2024-04-01,Europe,Germany,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2024-04-01,Europe,Germany,"Touring-1000 Yellow, 54",54,"$1,525.80 ",2,$762.90 
2024-04-01,North America,Canada,"Touring-1000 Blue, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-04-01,North America,United States,"Touring-1000 Yellow, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-04-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,$762.90 ,1,$762.90 
2024-05-01,Europe,France,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,Europe,Germany,"Touring-1000 Blue, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,North America,United States,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,North America,United States,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$2,384.07 ",1,"$2,384.07 "
2024-05-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Europe,France,"Touring-1000 Blue, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Europe,Germany,"Touring-1000 Yellow, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Europe,Germany,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,North America,Canada,"Touring-1000 Yellow, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,North America,United States,"Touring-1000 Blue, 46",46,"$4,768.14 ",2,"$2,384.07 "
2024-06-01,North America,United States,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,North America,United States,"Touring-1000 Blue, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$2,384.07 ",1,"$2,384.07 "
2024-06-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,Europe,France,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,Europe,United Kingdom,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,Europe,United Kingdom,"Touring-1000 Yellow, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,Canada,"Touring-1000 Blue, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,Canada,"Touring-1000 Blue, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,Canada,"Touring-1000 Yellow, 54",54,"$4,768.14 ",2,"$2,384.07 "
2024-07-01,North America,Canada,"Touring-1000 Yellow, 60",60,"$9,536.28 ",4,"$2,384.07 "
2024-07-01,North America,United States,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,United States,"Touring-1000 Blue, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,United States,"Touring-1000 Yellow, 46",46,"$4,768.14 ",2,"$2,384.07 "
2024-07-01,North America,United States,"Touring-1000 Yellow, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-07-01,North America,United States,"Touring-1000 Yellow, 60",60,"$4,768.14 ",2,"$2,384.07 "
2024-07-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-08-01,Europe,France,"Touring-1000 Blue, 50",50,"$4,291.33 ",3,"$1,430.44 "
2024-08-01,Europe,France,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2024-08-01,Europe,France,"Touring-1000 Blue, 60",60,"$2,384.07 ",1,"$2,384.07 "
2024-08-01,Europe,France,"Touring-1000 Yellow, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-08-01,Europe,France,"Touring-1000 Yellow, 60",60,"$25,652.59 ",20,"$1,282.63 "
2024-08-01,Europe,Germany,"Touring-1000 Blue, 46",46,"$1,430.44 ",1,"$1,430.44 "
2024-08-01,Europe,Germany,"Touring-1000 Blue, 60",60,"$2,860.88 ",2,"$1,430.44 "
2024-08-01,Europe,Germany,"Touring-1000 Yellow, 46",46,"$2,860.88 ",2,"$1,430.44 "
2024-08-01,Europe,United Kingdom,"Touring-1000 Blue, 60",60,"$5,721.77 ",4,"$1,430.44 "
2024-08-01,Europe,United Kingdom,"Touring-1000 Yellow, 46",46,"$16,688.49 ",11,"$1,517.14 "
2024-08-01,Europe,United Kingdom,"Touring-1000 Yellow, 50",50,"$2,860.88 ",2,"$1,430.44 "
2024-08-01,Europe,United Kingdom,"Touring-1000 Yellow, 60",60,"$21,176.50 ",17,"$1,245.68 "
2024-08-01,North America,Canada,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2024-08-01,North America,Canada,"Touring-1000 Blue, 60",60,"$7,629.02 ",4,"$1,907.26 "
2024-08-01,North America,Canada,"Touring-1000 Yellow, 46",46,"$1,430.44 ",1,"$1,430.44 "
2024-08-01,North America,Canada,"Touring-1000 Yellow, 50",50,"$17,165.30 ",12,"$1,430.44 "
2024-08-01,North America,United States,"Touring-1000 Blue, 46",46,"$29,097.57 ",22,"$1,322.62 "
2024-08-01,North America,United States,"Touring-1000 Blue, 50",50,"$19,549.37 ",13,"$1,503.80 "
2024-08-01,North America,United States,"Touring-1000 Blue, 60",60,"$11,443.54 ",8,"$1,430.44 "
2024-08-01,North America,United States,"Touring-1000 Yellow, 46",46,"$37,906.71 ",33,"$1,148.69 "
2024-08-01,North America,United States,"Touring-1000 Yellow, 50",50,"$4,291.33 ",3,"$1,430.44 "
2024-08-01,North America,United States,"Touring-1000 Yellow, 54",54,"$5,721.77 ",4,"$1,430.44 "
2024-08-01,North America,United States,"Touring-1000 Yellow, 60",60,"$11,443.54 ",8,"$1,430.44 "
2024-08-01,Pacific,Australia,"Touring-1000 Blue, 46",46,"$11,443.54 ",8,"$1,430.44 "
2024-08-01,Pacific,Australia,"Touring-1000 Blue, 50",50,"$5,244.95 ",3,"$1,748.32 "
2024-08-01,Pacific,Australia,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2024-08-01,Pacific,Australia,"Touring-1000 Blue, 60",60,"$25,837.36 ",20,"$1,291.87 "
2024-08-01,Pacific,Australia,"Touring-1000 Yellow, 46",46,"$2,860.88 ",2,"$1,430.44 "
2024-08-01,Pacific,Australia,"Touring-1000 Yellow, 50",50,"$7,152.21 ",5,"$1,430.44 "
2024-08-01,Pacific,Australia,"Touring-1000 Yellow, 54",54,"$6,675.40 ",4,"$1,668.85 "
2024-08-01,Pacific,Australia,"Touring-1000 Yellow, 60",60,"$2,860.88 ",2,"$1,430.44 "
2024-09-01,Europe,France,"Touring-1000 Blue, 60",60,"$12,873.98 ",9,"$1,430.44 "
2024-09-01,Europe,France,"Touring-1000 Yellow, 46",46,"$5,244.95 ",3,"$1,748.32 "
2024-09-01,Europe,Germany,"Touring-1000 Blue, 46",46,"$2,384.07 ",1,"$2,384.07 "
2024-09-01,Europe,Germany,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-09-01,Europe,Germany,"Touring-1000 Yellow, 50",50,"$1,430.44 ",1,"$1,430.44 "
2024-09-01,Europe,Germany,"Touring-1000 Yellow, 54",54,"$3,814.51 ",2,"$1,907.26 "
2024-09-01,Europe,United Kingdom,"Touring-1000 Blue, 50",50,"$6,675.40 ",4,"$1,668.85 "
2024-09-01,Europe,United Kingdom,"Touring-1000 Blue, 54",54,"$2,384.07 ",1,"$2,384.07 "
2024-09-01,Europe,United Kingdom,"Touring-1000 Yellow, 60",60,"$26,199.02 ",19,"$1,378.90 "
2024-09-01,North America,Canada,"Touring-1000 Blue, 46",46,"$3,814.51 ",2,"$1,907.26 "
2024-09-01,North America,Canada,"Touring-1000 Blue, 50",50,"$10,966.72 ",7,"$1,566.67 "
2024-09-01,North America,Canada,"Touring-1000 Blue, 54",54,"$5,721.77 ",4,"$1,430.44 "
2024-09-01,North America,Canada,"Touring-1000 Blue, 60",60,"$2,860.88 ",2,"$1,430.44 "
2024-09-01,North America,Canada,"Touring-1000 Yellow, 46",46,"$17,165.30 ",12,"$1,430.44 "
2024-09-01,North America,Canada,"Touring-1000 Yellow, 54",54,"$2,384.07 ",1,"$2,384.07 "
2024-09-01,North America,United States,"Touring-1000 Blue, 46",46,"$9,059.47 ",5,"$1,811.89 "
2024-09-01,North America,United States,"Touring-1000 Blue, 50",50,"$2,384.07 ",1,"$2,384.07 "
2024-09-01,North America,United States,"Touring-1000 Blue, 54",54,"$1,430.44 ",1,"$1,430.44 "
2024-09-01,North America,United States,"Touring-1000 Blue, 60",60,"$8,105.84 ",5,"$1,621.17 "
2024-09-01,North America,United States,"Touring-1000 Yellow, 46",46,"$1,430.44 ",1,"$1,430.44 "
2024-09-01,North America,United States,"Touring-1000 Yellow, 50",50,"$9,059.47 ",5,"$1,811.89 "
